,product_id,date_posted,review_title,review_text,scores,compound,sentiment
168,117600,2023-08-14,,"great product that helps to get rid of anxiety, makes it easier to get asleep","{'neg': 0.077, 'neu': 0.495, 'pos': 0.428, 'compound': 0.8316}",0.8316,pos
169,117600,2023-08-01,,Helps me wind down after a crazy day. This or wine. 😅,"{'neg': 0.185, 'neu': 0.615, 'pos': 0.2, 'compound': 0.0516}",0.0516,pos
170,117600,2023-07-19,,It's really works. Very good quality. As well as for pain ,"{'neg': 0.196, 'neu': 0.475, 'pos': 0.33, 'compound': 0.3086}",0.3086,pos
171,117600,2023-07-18,Anxiety,Helpful for anxiety and helps with sleep. Appreciate the cheap price.,"{'neg': 0.101, 'neu': 0.417, 'pos': 0.482, 'compound': 0.7506}",0.7506,pos
172,117600,2023-06-22,,"I have been using the product for some time, it works well for calming, before sleep, I am satisfied","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.765}",0.765,pos
173,117600,2023-06-17,Прекрасно!,"High quality packaging, excellent brand, good ingredients, nice price, as well as the result!","{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.8955}",0.8955,pos
174,117600,2023-06-17,Прекрасно!,"I really liked this additive, the quality is excellent, the price is excellent, as well as the result","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.9117}",0.9117,pos
175,117600,2023-05-13,,"The  price of this company's herbs especially during a sale is good reason to try  any herb 

","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,pos
176,117600,2023-05-08,,"This product is great, taken with magnesium it gives you a restful and deep nights sleep. ","{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.765}",0.765,pos
177,117600,2024-04-05,Doesnt work for me,Took it to ease anxiety and it doesnt work for me.,"{'neg': 0.129, 'neu': 0.682, 'pos': 0.189, 'compound': 0.2023}",0.2023,pos
178,117600,2024-01-02,I’m not satisfied ,"It makes me sleepy instead of just to relax.
Other products with passiflora work better.","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}",0.7003,pos
179,117600,2023-11-24,doesn't work,"great quality
big size
good smell
fair price
doesn't work for me 
fast shipping
good ingredients
dosage
good benefit
great taste
","{'neg': 0.0, 'neu': 0.387, 'pos': 0.613, 'compound': 0.969}",0.969,pos
180,117600,2023-06-19,,very good product. Forkel colon excellent it's good dosage very high-quality,"{'neg': 0.0, 'neu': 0.442, 'pos': 0.558, 'compound': 0.8775}",0.8775,pos
181,117600,2023-09-14,,I like this brand very much because of their natural ingredients. It works!,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6476}",0.6476,pos
182,117600,2023-09-08,lovely,good for sleep and anti anxiety and lovely days  easy capsule ,"{'neg': 0.204, 'neu': 0.306, 'pos': 0.49, 'compound': 0.765}",0.765,pos
183,117600,2023-08-12,,"Works subtly
Natural 
Taste okay 
I take it at night before sleep","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}",0.5267,pos
184,117600,2023-07-15,,It has a really calming effect and helps with falling asleep.,"{'neg': 0.113, 'neu': 0.493, 'pos': 0.394, 'compound': 0.6115}",0.6115,pos
185,117600,2023-07-02,,"The price is very reasonable, but I did not experience the expected effect. It caused no side effects.","{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}",-0.4215,neg
186,117600,2023-05-26,,Good quality and ingredients packaged good helps some with sleeping ,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.8126}",0.8126,pos
187,117600,2024-01-08,,"In a pack of 60 capsules, passionflower has proven to be a wonderful remedy for relieving stress and maintaining psycho-emotional balance. Passionflower is known for its calming properties and this product does not disappoint. The capsules are easy to use, and taking them regularly helps me cope with everyday stress. I noticed an improvement in the quality of my sleep and a decrease in nervous tension. The effect appears quite quickly.","{'neg': 0.116, 'neu': 0.626, 'pos': 0.258, 'compound': 0.8822}",0.8822,pos
188,117600,2024-09-27,Mumtaz,Excellent quality Excellent ingredients Age 4 months Superfood Durable packaging Suitable for diet Great benefit A blend of antioxidants Suitable for health and stomach improvement Taste Excellent quality Excellent ingredients Age 4 months Superfood Durable packaging Suitable for diet Great benefit A blend of antioxidants Suitable for health and stomach improvement Taste Excellent quality Excellent ingredients Age 4 months Superfood Durable packaging Suitable for diet Great benefit A blend of antioxidants Suitable for health and stomach improvement Taste Wonderful Wonderful Wonderful Awesome. Awesome. Awesome Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Awesome. Awesome. Awesome. Awesome Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Awesome. Awesome. Awesome. Awesome Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Awesome. Awesome. Awesome. Awesome Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Awesome. Awesome. Awesome. Awesome Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow,"{'neg': 0.0, 'neu': 0.305, 'pos': 0.695, 'compound': 0.9993}",0.9993,pos
189,117600,2024-09-12,In question,"Here is a review for the Passionflower dietary supplements: I took Passionflower in the hope that they would help relieve stress and fall asleep faster. I took two capsules half an hour before bed for a week, as recommended. To be honest, I did not notice any significant effect. There were days when I still could not fall asleep, although I had a good sleep once. The rest of the time I did not really feel a difference, even when I started with one capsule. In general, there was an effect, but not as significant as I expected. I did not notice that it helped me calm down and relax. The capsules are normal in size. The smell is herbal, it is easy to swallow, the taste is not disgusting. I can’t say anything about the quality. ","{'neg': 0.036, 'neu': 0.767, 'pos': 0.197, 'compound': 0.9617}",0.9617,pos
190,117600,2024-06-28,Prominent,"The quality is excellent, the ingredients are great, the age is suitable, the unique composition is suitable, the packaging is very useful, it improves the body, it has a high effect, it is suitable for the knee, it is excellent for weight loss, the taste is appropriate, the quantity is appropriate, amazing Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooon On the ,the ,the ingredients are great, the age is suitable, the ,unique composition, the packaging is suitable, the benefit is very Beneficial for improving the body. High effect. Suitable diet for the knee. Excellent for weight loss. The taste is suitable. Awesome. Wooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooow Wooooooooooooooooooooooooooooow! ","{'neg': 0.035, 'neu': 0.638, 'pos': 0.327, 'compound': 0.9908}",0.9908,pos
191,117600,2024-04-26,Restoring sleep,"I like the quality, ingredient and effect of Passion Flower capsules: I fall asleep quickly, the sleep is deep. I feel a real difference in the quality of my sleep. The size of the capsules is not large, it is easy to swallow, the taste is neutral. The dose is one pill.","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.8126}",0.8126,pos
192,117600,2024-02-03,good,"Good quality, contains passionflower ingredients. The dose is okay. Very useful There is no flavor in the capsule. I'm going to try taking it to see if it will help me relax and make it easier to sleep or not. I'll try it out first. I've just ordered it for the first time. I'll have to try it to see what effect it has. Components of passion flower They say it helps to sleep easier.","{'neg': 0.024, 'neu': 0.693, 'pos': 0.283, 'compound': 0.9678}",0.9678,pos
193,117600,2024-01-18,My favorite anti-stress,"I buy this product regularly. I like its mild action, without suppressing the nervous system, the composition is Passiflora herb. I work with people, the pace of work is intense, plus I’m over 50 and have health problems from time to time. Convenient packaging, a regular gelatin capsule, not huge. I drink it in the morning along with magnesium, it helps to react more easily to irritants, maintaining efficiency and clarity of mind. This supplement is always in my medicine cabinet.","{'neg': 0.089, 'neu': 0.732, 'pos': 0.179, 'compound': 0.7254}",0.7254,pos
194,117600,2024-04-21,Great ,"Passionflower, Passion Flower - contains useful substances such as ascorbic acid, pectin, amino acids, tannins, saponins, potassium, and is a source of beta-carotene. Without exaggeration, the plant can be called an assistant to the nervous system. In addition, passionflower also has anticonvulsant, antispasmodic, analgesic and anti-inflammatory effects. Often used by women during periods of hormonal disorders (menopause). It is possible to use passionflower for allergies and skin diseases.","{'neg': 0.029, 'neu': 0.834, 'pos': 0.136, 'compound': 0.6908}",0.6908,pos
195,117600,2024-02-29,I can sleep better and no longer have nightmares.,"I drink it 30 minutes to 1 hour before bedtime. Since it is a capsule, there is no particular taste, and I have never found it particularly difficult to swallow due to the size. Perhaps because the ingredient passionflower has a relaxing effect that relieves anxiety and tension, I no longer have to think about tomorrow and am able to fall asleep naturally. I think it is of high quality as a type of supplement that improves sleep quality. Another good thing about this supplement is that I haven't had any nightmares since I started taking it. I would like to continue this in the future.","{'neg': 0.101, 'neu': 0.761, 'pos': 0.138, 'compound': 0.6133}",0.6133,pos
196,117600,2024-02-28,,"I love this supplement. The effect is very gentle on the nervous system. There is no sleepy state, and everything around suddenly stops irritating. Very pleasantly surprised. The capsule size is small. I set my own dosage. I usually take 1 capsule in the morning for a calm, productive day. But I can easily drink a second one in the evening if necessary. The benefits are obvious to me. This is not the first time I buy from different manufacturers and the results are not long in coming.","{'neg': 0.07, 'neu': 0.749, 'pos': 0.181, 'compound': 0.8802}",0.8802,pos
197,117600,2024-02-11,,"Known to have many benefits especially in cognitive function, relaxing and calming. Ingredient capsule normal size, no taste Louie very good quality. A dose that is suitable for each of us. Highly recommended, we will buy it again, the price is not expensive at all compared to other companies, thank you very much. Hope I have uploaded someone. ","{'neg': 0.032, 'neu': 0.689, 'pos': 0.279, 'compound': 0.9457}",0.9457,pos
198,117600,2024-01-31,,"🔰Passiflora extract is used as a sedative for neuralgia, insomnia, vegetative disorders during menopause, and in the treatment of alcoholism. 🔰Reduce nervous excitability. 🔰Helps relieve anxiety and irritability. 🔰Have a sedative effect on the central nervous system. 🔰Reduce the negative impact of increased psycho-emotional stress. 🔰Indications for use: Neurasthenia, NCD, sleep disturbances, anxiety, tension, neurogenic gastrointestinal disorders. 🔰The capsule size is medium, the dosage is low, the ingredients are high-quality, there are benefits.","{'neg': 0.26, 'neu': 0.635, 'pos': 0.105, 'compound': -0.8979}",-0.8979,neg
199,117600,2023-11-03,Excellent,"I am simply in love with Full Spectrum Passion Flower! These capsules really help me relax and cope with daily stress. I feel the tension dissipate and my fatigue disappear. In addition, these capsules are very convenient to take - just one capsule a day and I am ready for new challenges. I recommend Full Spectrum Passion Flower to any woman looking for a natural stress reliever and mood booster.","{'neg': 0.134, 'neu': 0.547, 'pos': 0.319, 'compound': 0.9446}",0.9446,pos
200,117600,2023-10-25,Premenstrual symptoms disappeared,"I used to have symptoms 10 days before my period, back, abdominal and chest pain, general body fatigue, and bad psychological state. After I used it, all the symptoms disappeared, and I continued to feel my period until the day of my period. Taking it before bed helps with a very deep, excellent sleep. I will buy it again.","{'neg': 0.164, 'neu': 0.735, 'pos': 0.101, 'compound': -0.4804}",-0.4804,neg
201,117600,2024-04-09,Natural,"At that time, I was looking for something natural, without the lethal power of chemicals. I drank for two weeks, what can I say, I was no less nervous. There is a little sleepiness, which I did not like. You can take it for a test. The reaction is individual.","{'neg': 0.128, 'neu': 0.819, 'pos': 0.053, 'compound': -0.3853}",-0.3853,neg
202,117600,2023-10-18,"thank you, Passiflora!","I have found a great way to improve your sleep, relieve stress and make it easier to fall asleep. Simply take 1 capsule before bed. Health to everyone! Thanks to the manufacturer.","{'neg': 0.068, 'neu': 0.557, 'pos': 0.375, 'compound': 0.9134}",0.9134,pos
203,117600,2024-09-30,natural sleep aid pills,I bought it when I saw that the ingredients were natural plants. My mother said it was very useful. He finally fell asleep after being unable to sleep for eight lifetimes. The dosage stated above was two pills before going to bed. Does this plant have other benefits? It seems to relieve anxiety? Recommended,"{'neg': 0.028, 'neu': 0.758, 'pos': 0.214, 'compound': 0.8821}",0.8821,pos
204,117600,2024-09-28,Excellent!,"Passionflower in our family is the best friend for melatonin. It helps to deepen sleep, prevents night and early awakenings, is good at fighting anxiety. The whole family appreciated the quality. The advantage is the size of the bottle. It is enough both for the course and for a periodic appointment, if you sometimes need to take emergency help to fall asleep. The dose is optimal and effective. ","{'neg': 0.076, 'neu': 0.596, 'pos': 0.327, 'compound': 0.9652}",0.9652,pos
205,117600,2024-09-21,,"great stuff in addition to magnesium, thanks to it my cuckoo is still in place on these stressful days😂 the benefits are obvious, the supplement works great, additionally calms and relaxes, the size is ok, the dosage is normal. It would be possible to have more in the jar for convenience. ","{'neg': 0.049, 'neu': 0.642, 'pos': 0.309, 'compound': 0.9468}",0.9468,pos
206,117600,2024-09-04,great,"I use it constantly and am very pleased with the quality, the result is felt immediately and lasts a long time. The ingredients are perfectly selected, the tablet size is ideal, the packaging is high-quality. I highly recommend everyone to try it, then you will only buy it, good results, calms the nervous system and tastes good, gives a lot of energy, use health age fish benefit hair","{'neg': 0.025, 'neu': 0.651, 'pos': 0.323, 'compound': 0.9741}",0.9741,pos
207,117600,2024-08-31,When you feel stressed,"I take it for its sedative effect rather than its sleep-inducing effect. I like that it doesn't make me sleepy even when I take it during the day. I tend to get stressed out in my stomach, but when I take this, I feel relaxed without losing my appetite or getting a stomach ache. The capsules are a little large, but they're not difficult to swallow.","{'neg': 0.074, 'neu': 0.758, 'pos': 0.168, 'compound': 0.75}",0.75,pos
208,117600,2024-08-28,,"Excellent remedy for stress relief and nervous system recovery. Initially I took it for my husband, as he had problems with the adrenal glands as a result of elevated cortisol levels. But the whole family started drinking it, because as a result of taking it, our sleep and mood normalized. We drink it an hour before bedtime. The capsules are convenient, there is a bit of a specific taste, but I probably feel it only because sometimes I bite the capsule, if you swallow it right away, then this taste is imperceptible.","{'neg': 0.059, 'neu': 0.892, 'pos': 0.049, 'compound': 0.0258}",0.0258,neu
209,117600,2024-08-28,Nicely soothing,"The sedative with passionflower works wonderfully and, most importantly, quite quickly. Already after 20 minutes I am calm and focused. Without drowsiness. The size of the capsules is normal, the ingredient does not cause allergies, the dose is optimal. The quality of this brand is undeniable for me, and the price is also low. Therefore, I recommend it. Please leave a like if the review was useful. ","{'neg': 0.041, 'neu': 0.644, 'pos': 0.315, 'compound': 0.9643}",0.9643,pos
210,117600,2024-08-05,You can really feel it!,"The good thing about this supplement is that it is high quality, and the dosage is large enough that you can feel the effects of just one pill, and it definitely improves mental stability, relaxation, and sleep quality. It has a high relaxation and sleep-inducing effect, but it doesn't make you sleepy, so it can be used for daytime activities. I've tried other companies' products, but this product is excellent in terms of cost performance and quality, so I recommend it!","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9572}",0.9572,pos
211,117600,2024-07-29,Great,"I took it for a trial after stopping antidepressants, I was looking for something more natural, but I can’t say about the effect yet. I take it half an hour before bed, 2 capsules. The composition is very good, there is no smell, there are no allergies. The capsules are ordinary, I’ll add a review later., thank you ❤","{'neg': 0.112, 'neu': 0.734, 'pos': 0.154, 'compound': 0.5478}",0.5478,pos
212,117600,2024-07-29,,"The quality is excellent, the result can be seen immediately after several uses. My sleep has improved, muscle cramps in my legs and arms have stopped bothering me, my joints don’t react to changing weather. In general, the benefits are noticeable% And this is only my first jar, we will continue to observe. The ingredients are good","{'neg': 0.066, 'neu': 0.752, 'pos': 0.181, 'compound': 0.8316}",0.8316,pos
213,117600,2024-07-25,Must have,"This supplement helped me a lot to calm down and get a good night's sleep. You can take it as needed, it is not necessary to drink the course. The dose is enough to feel a positive effect even from one capsule, so I think the quality is high. The size of the capsule is small, it is easy to swallow, the taste is neutral. I will definitely order on a regular basis.","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.9246}",0.9246,pos
214,117600,2024-07-01,,"Doesn't help with not being able to sleep. But the advantage is that as long as you fall asleep, you can sleep deeply. The color of your lips will be more rosy the next day, and the recovery is very good. The weight is good. The dosage will gradually subside after four hours, but you will feel the sensation 2-3 hours after waking up. You can go back to sleep again","{'neg': 0.02, 'neu': 0.841, 'pos': 0.139, 'compound': 0.8873}",0.8873,pos
215,117600,2024-06-25,"Not only soothes, but nourishes with vitamins","Passionflower is an amazing plant, it contains various biologically active substances, including alkaloids, flavonoids, coumarins, as well as an ingredient such as glycosides. And it is the glycosides that are known for their soothing properties. Another advantage of passionflower is that the plant also contains many vitamins and minerals, such as vitamin C, iron and potassium. These substances can help improve overall health and support the immune system. The taste of the pills is neutral, the size is moderate, the quality is top notch. I advise you to take it half an hour before bedtime, as a sedative.","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.975}",0.975,pos
216,117600,2024-06-09,To a calm feeling,It's effective against impatience and irritability. I felt that the effect on my mood was similar to that of Yokukansan. It's very effective when you start thinking about all sorts of things only when you get in bed and go to sleep. The capsules are a little large.,"{'neg': 0.097, 'neu': 0.787, 'pos': 0.116, 'compound': 0.25}",0.25,pos
217,117600,2024-05-28,,"Another goodie to add to my medicine cabinet to reduce stress levels. Good quality supplements made from the best ingredients. The main thing is that you really feel the effect of taking it, and this is already a huge benefit. The capsules are of normal size and I feel comfortable taking them. ","{'neg': 0.045, 'neu': 0.704, 'pos': 0.251, 'compound': 0.9169}",0.9169,pos
218,117600,2024-05-20,Still being verified...,"I bought it in bulk because it was quite cheap considering the ingredients and size. This is just my personal experience, but I feel that drinking it in the evening is more effective for sleep than drinking it before going to bed. I've only just started drinking it, so I'm looking forward to seeing more results. There's no particular taste.","{'neg': 0.05, 'neu': 0.878, 'pos': 0.072, 'compound': 0.3386}",0.3386,pos
219,117600,2024-04-21,,"Excellent quality ingredients. The supplement brings benefits for a night's rest. I'm using it for the terrible period of menopause. The capsules are small and easy to ingest. The package arrived very quickly and in perfect condition. I liked the size of the packaging, the quantity lasts a long time. I could feel its benefits after 15 days","{'neg': 0.045, 'neu': 0.687, 'pos': 0.268, 'compound': 0.9349}",0.9349,pos
220,117600,2024-04-09,,There is no effect on the stomach of most people who have it. Is there a problem? This is an excellent product. 🌸🌸🌸 Amazing. Everything is natural. The quality is very high. The packaging is covered. All the benefits are present. The formula and enzyme are beneficial and digestible with the taste. It is suitable for the intestines and intestines. It is suitable for age. All of the ingredients are good and even more wonderful than them.,"{'neg': 0.052, 'neu': 0.711, 'pos': 0.237, 'compound': 0.9552}",0.9552,pos
221,117600,2024-04-08,I recommend ,"The package contains 60 capsules; passionflower has proven to be a great stress reliever and support for my psycho-emotional balance. Passionflower is known for its calming properties and this product did not disappoint me at all. Capsules are convenient to use, standard size, optimal dose; regular use of them helps me cope with everyday stress. I have already noticed an improvement in sleep quality and a decrease in nervous tension. The effect appears quite quickly, so I conclude that the quality is at the highest level. I recommend it to everyone, especially in our busy time, as a natural remedy for stress and tension. ","{'neg': 0.121, 'neu': 0.64, 'pos': 0.24, 'compound': 0.9162}",0.9162,pos
222,117600,2024-04-08,started taking,"Insomnia: Passion Flower can help you fall asleep faster and improve the quality of your sleep. Anxiety: Passion Flower can help you relax and reduce feelings of anxiety. Stress: Passion Flower can help you cope with stress and increase your resilience. Nervousness: Passion Flower can help you calm down and reduce feelings of nervousness. Menopause Symptoms: Passion Flower may help reduce menopause symptoms such as hot flashes, sweating and irritability.","{'neg': 0.152, 'neu': 0.473, 'pos': 0.375, 'compound': 0.9723}",0.9723,pos
223,117600,2024-04-05,Great,"Passionflower is always in my home medicine cabinet. Benefits both for sleep and for calming the nervous system. The quality of ingredients from American producers is always top notch. The capsule size is average, the dosage is excellent, one capsule before bed is enough, or you can take it with melatonin to enhance the effect. The taste is neutral. The result when falling asleep is noticeable about half an hour after taking it. ","{'neg': 0.045, 'neu': 0.807, 'pos': 0.148, 'compound': 0.8126}",0.8126,pos
224,117600,2024-03-28,An excellent remedy for restful sleep ,"Passionflower helps reduce stress, anxiety and fights insomnia. I drink one tablet before going to bed and fall asleep peacefully. It can be useful for people who have problems sleeping, but keep in mind that the head is not fresh in the morning. It also helps reduce symptoms of anxiety and panic. Passionflower can be used to relieve mild spasms. The plant can help lower blood pressure. Passionflower can be helpful in alleviating some stomach and intestinal problems.","{'neg': 0.236, 'neu': 0.538, 'pos': 0.226, 'compound': -0.2831}",-0.2831,neg
225,117600,2024-03-21,Sedative,"Passionflower extract contains alkaloids, coumarins, amino acids and glycosites. Tinctures and teas based on elderflower help cope with stress and have a sedative effect on the nervous system. Passionflower-based herbal remedies are recommended for women over 45 years of age. Flower extract is widely used in cosmetology. Lotions, ointments and shampoos moisturize the skin and eliminate the effects of insect bites.","{'neg': 0.074, 'neu': 0.818, 'pos': 0.108, 'compound': 0.0516}",0.0516,pos
226,117600,2024-02-23,Capsules for good sleep ,"Lately I have been physically working in the evenings. As a result, she could not fall asleep. Passionflower helps to relax and fall asleep. Dose - Drink 2 capsules in bed already. The quality is very good. I wake up in a good mood. I sleep well. Liked very much . I recommend ","{'neg': 0.022, 'neu': 0.634, 'pos': 0.345, 'compound': 0.9541}",0.9541,pos
227,117600,2023-12-29,Discovery,"I bought it to regulate insomnia. Suzaveta! I take 2 capsules an hour before going to bed. It has a cumulative effect, it doesn't suppress you, you don't feel like a bag in the morning :) It starts working after 10-14 days. It does not induce sleep but improves the quality of sleep.","{'neg': 0.03, 'neu': 0.856, 'pos': 0.114, 'compound': 0.6638}",0.6638,pos
228,117600,2023-12-29,I ordered for a friend,"People generally like it when a product is: 1. Effective: Shows expected results or provides benefits. 2. High quality: High quality components and workmanship. 3.Easy to use: Easy to use or use. In convenient packaging 4. Pleasant in appearance and smell: Aesthetically pleasing. 5.Safe: Does not cause side effects or health problems. 6. Meets Expectations: Solves specific problems or meets needs. 7. Affordable: The price matches the quality, and the herb is easily available for purchase.","{'neg': 0.058, 'neu': 0.701, 'pos': 0.241, 'compound': 0.9423}",0.9423,pos
229,117600,2023-12-19,,"Very pleased with this product! Excellent quality. Proven ingredients. Benefit for health. The composition is selected so that it corresponds to the indicated ages and makes up for the deficiency of the necessary elements. If you follow the doctor’s recommendations, you will definitely see results and improvement in your performance. Also very good packaging. I recommend.","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9676}",0.9676,pos
230,117600,2023-11-10,Great,"Age apparently takes its toll, health is certainly not what it used to be, and sometimes there is sleep disturbance. I would like to improve the quality of life and have a natural composition. That's why these capsules became a help for me. Before bed I take 1 capsule and sleep like a baby. And in general I became calmer and more balanced.","{'neg': 0.038, 'neu': 0.7, 'pos': 0.262, 'compound': 0.9246}",0.9246,pos
231,117600,2023-10-21,,"I am a light sleeper and tend to wake up in the middle of the night. After taking it, I feel like I sleep a little deeper, but I still wake up in the middle of the night and don't sleep for a long time. I will try taking it for a while to see if it can change the quality of my sleep.","{'neg': 0.0, 'neu': 0.969, 'pos': 0.031, 'compound': 0.1901}",0.1901,pos
232,117600,2024-08-12,Healthy sleep ,"The supplement works great for calming and normalizing sleep. Used together with chamomile and hops from the same company. Sleep improved - this is the main thing. Dosage 1 capsule, the package is enough for two months. Neutral taste, standard capsule size. Natural ingredients. Excellent quality ","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9442}",0.9442,pos
233,117600,2024-07-27,Fine,"I bought valerian instead and use it before bed or during a stressful period. The only inconvenience is the size of the capsules, they are very large. the price is great.
","{'neg': 0.162, 'neu': 0.724, 'pos': 0.114, 'compound': -0.1779}",-0.1779,neg
234,117600,2024-06-27,For sound sleep,"Very good quality of passionflower and a dose of 500 mg is an advantage of the price. For me personally, this is a find, since all Ukrainians have chronic stress and do not have healthy sleep. They help with stress and improve sleep. Ukraine is and will be!!! 🇺🇦","{'neg': 0.131, 'neu': 0.652, 'pos': 0.217, 'compound': 0.6262}",0.6262,pos
235,117600,2024-02-09,To calm the nervous system,"The advantage of this brand is price, but not always quality. The feedback is honest, and for now I plan to try this product. The ingredient is passionflower. Helps calm nerves, improve sleep. ","{'neg': 0.036, 'neu': 0.566, 'pos': 0.398, 'compound': 0.9432}",0.9432,pos
236,117600,2023-11-25,Great,"I purchased a large package of this health supplement. At my age I have trouble sleeping. The composition is wonderful, there are herbs, there are benefits and improvements, the quality is excellent.","{'neg': 0.069, 'neu': 0.615, 'pos': 0.315, 'compound': 0.8625}",0.8625,pos
237,117600,2023-10-29,,"The quality is excellent, and from experience, it helps with peaceful sleep, the packaging is excellent, the ingredients are all natural, and it lasts for a long enough time. Really an excellent product. I will definitely order from it again and I recommend trying it. The product is wonderful.","{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.9805}",0.9805,pos
238,117600,2024-05-04,To me…,"I guess it was neither good nor bad. I took one tablet at night. I haven't finished the whole bottle yet, so I can't honestly say either way. The pills were a little big. I tried taking it several times after that, but I woke up with stomach pains in the morning several times. The ingredients were too strong for me.","{'neg': 0.144, 'neu': 0.785, 'pos': 0.071, 'compound': -0.3646}",-0.3646,neg
239,117600,2024-09-11,Improved sleep quality,"Since I am training, I take it with skullcap, lemon balm, ashwagandha, and magnesium glycinate to improve antioxidant and sleep quality. Since I am taking them in combination, I don't know how effective each one is, but I have woken up less in the middle of the night. However, what I noticed most was that I used to get sleepy after lunch around 2pm, but now that has almost completely disappeared. I think the price and quantity are suitable for taking it for a reasonable period of time.","{'neg': 0.051, 'neu': 0.926, 'pos': 0.024, 'compound': -0.2957}",-0.2957,neg
240,117600,2024-06-04,To improve sleep ,"The ingredients have an excellent effect on my health, I take it regularly, as a result I sleep better. The packaging lasts for about 2 months with regular use... The benefits are noticeable after a couple of weeks) Prescribed by my doctor @dr.galynaa Thank you very much 🙏🏼 Please like 😽 👍🏼 ","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9409}",0.9409,pos
241,117600,2024-03-26,magnificence,"It is useful for those who have jitters and feel nervous for the most trivial reason. If one capsule does not help you, take two capsules.","{'neg': 0.188, 'neu': 0.718, 'pos': 0.095, 'compound': -0.2146}",-0.2146,neg
242,117600,2024-03-20,,"I take this supplement for relaxation and natural rest. Improves sleep quality well. All ingredients and composition are indicated on the product page. The package contains medium-sized capsules, neutral in taste, odorless. I take one capsule before bed. But the dosage can be individual. It is better to consult a doctor. I like the quality of the manufacturer. I have been using his products for a long time. ","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.91}",0.91,pos
243,117600,2024-03-18,Great product,"Passionflower is known for its relaxing properties, a natural ingredient helps to relax in the evening after work, an advantage for a good and sound sleep, the packaging is high quality and against light ","{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9371}",0.9371,pos
244,117600,2023-12-19,My salvation.,"At the moment, this drug is my salvation. It calms the nervous system well, and the price is quite good. I recommend to anyone who has the same problems, don't hesitate, it's a good one. And I'm waiting for your support.","{'neg': 0.091, 'neu': 0.567, 'pos': 0.342, 'compound': 0.9058}",0.9058,pos
